date,asset_id,return,ticker
2005-06-08,AAPL,0.010399541563051784,AAPL
2005-06-09,AAPL,0.01977270324683933,AAPL
2005-06-10,AAPL,-0.04887116464968855,AAPL
2005-06-13,AAPL,0.002513007499692632,AAPL
2005-06-14,AAPL,0.0027854282670767283,AAPL
2005-06-15,AAPL,0.03138899369421888,AAPL
2005-06-16,AAPL,0.02289332407255218,AAPL
2005-06-17,AAPL,0.008688484285735099,AAPL
2005-06-20,AAPL,-0.018272554114640127,AAPL
2005-06-21,AAPL,0.006647490075309959,AAPL
2005-06-22,AAPL,0.018225453634455935,AAPL
2005-06-23,AAPL,0.008819268265144897,AAPL
2005-06-24,AAPL,-0.029056401484615746,AAPL
2005-06-27,AAPL,-0.01747896089052081,AAPL
2005-06-28,AAPL,0.005660694015713563,AAPL
2005-06-29,AAPL,-0.025194099548603743,AAPL
2005-06-30,AAPL,0.012097870749369521,AAPL
2005-07-01,AAPL,-0.008422070662947645,AAPL
2005-07-05,AAPL,0.04054872595388992,AAPL
2005-07-06,AAPL,-0.015534978895788809,AAPL
2005-07-07,AAPL,0.006419094310334605,AAPL
2005-07-08,AAPL,0.016475184297265022,AAPL
2005-07-11,AAPL,-0.003920719788151783,AAPL
2005-07-12,AAPL,0.0036739440687101332,AAPL
2005-07-13,AAPL,0.0028767502398159284,AAPL
2005-07-14,AAPL,0.06258150321759404,AAPL
2005-07-15,AAPL,0.019632362453227525,AAPL
2005-07-18,AAPL,-0.0014442465118043035,AAPL
2005-07-19,AAPL,0.040973972579751994,AAPL
2005-07-20,AAPL,0.010187072823089949,AAPL
2005-07-21,AAPL,-0.00779286955946068,AAPL
2005-07-22,AAPL,0.01640166281157507,AAPL
2005-07-25,AAPL,-0.004318442232211228,AAPL
2005-07-26,AAPL,-0.004108957201586327,AAPL
2005-07-27,AAPL,0.008251273651193713,AAPL
2005-07-28,AAPL,-0.004318792980930408,AAPL
2005-07-29,AAPL,-0.02625596543786146,AAPL
2005-08-01,AAPL,0.002344872027841838,AAPL
2005-08-02,AAPL,0.010292481474156956,AAPL
2005-08-03,AAPL,0.000694012068661598,AAPL
2005-08-04,AAPL,-0.011799688362224448,AAPL
2005-08-05,AAPL,0.006555802617030038,AAPL
2005-08-08,AAPL,-0.007908881511334065,AAPL
2005-08-09,AAPL,0.027432866529328193,AAPL
2005-08-10,AAPL,-0.010040976685453562,AAPL
2005-08-11,AAPL,0.014292322925276268,AAPL
2005-08-12,AAPL,0.047726838703890495,AAPL
2005-08-15,AAPL,0.03427326057564861,AAPL
2005-08-16,AAPL,-0.0299914045640004,AAPL
2005-08-17,AAPL,0.019459533299463372,AAPL
2005-08-18,AAPL,-0.01802792932545416,AAPL
2005-08-19,AAPL,-0.010150543858313488,AAPL
2005-08-22,AAPL,0.0008721899285371038,AAPL
2005-08-23,AAPL,-0.002834076958698417,AAPL
2005-08-24,AAPL,0.0006562780190266793,AAPL
2005-08-25,AAPL,0.0063356877494360475,AAPL
2005-08-26,AAPL,-0.0069475180451312735,AAPL
2005-08-29,AAPL,0.0021867235783077366,AAPL
2005-08-30,AAPL,0.01592425900415484,AAPL
2005-08-31,AAPL,0.006871692301278376,AAPL
2005-09-01,AAPL,-0.013435600744393428,AAPL
2005-09-02,AAPL,-0.0008648570547643564,AAPL
2005-09-06,AAPL,0.05581994575503302,AAPL
2005-09-07,AAPL,-0.002459037243139006,AAPL
2005-09-08,AAPL,0.022596414041829105,AAPL
2005-09-09,AAPL,0.030735460368547463,AAPL
2005-09-12,AAPL,0.001754175112005818,AAPL
2005-09-13,AAPL,-0.011283985341910996,AAPL
2005-09-14,AAPL,-0.02380960209659022,AAPL
2005-09-15,AAPL,0.005240761963114515,AAPL
2005-09-16,AAPL,0.026870327128992733,AAPL
2005-09-19,AAPL,0.027923873236214147,AAPL
2005-09-20,AAPL,0.010448301762669532,AAPL
2005-09-21,AAPL,-0.020304588271769508,AAPL
2005-09-22,AAPL,-0.004029932189059449,AAPL
2005-09-23,AAPL,0.02504830219435017,AAPL
2005-09-26,AAPL,0.012029725442744388,AAPL
2005-09-27,AAPL,-0.007429040814721954,AAPL
2005-09-28,AAPL,-0.04416144271225042,AAPL
2005-09-29,AAPL,0.02466746258389385,AAPL
2005-09-30,AAPL,0.024263813059088868,AAPL
2005-10-03,AAPL,0.015482202950968693,AAPL
2005-10-04,AAPL,-0.012674352924909371,AAPL
2005-10-05,AAPL,-0.018046842946085717,AAPL
2005-10-06,AAPL,-0.020462242938620978,AAPL
2005-10-07,AAPL,-0.007736700986849532,AAPL
2005-10-10,AAPL,-0.018128531155601535,AAPL
2005-10-11,AAPL,0.024220565577796282,AAPL
2005-10-12,AAPL,-0.045357614382310896,AAPL
2005-10-13,AAPL,0.09116773512576182,AAPL
2005-10-14,AAPL,0.004837407766578483,AAPL
2005-10-17,AAPL,-0.010369871114116469,AAPL
2005-10-18,AAPL,-0.023016543883078278,AAPL
2005-10-19,AAPL,0.05228884676566681,AAPL
2005-10-20,AAPL,0.021842189780546084,AAPL
2005-10-21,AAPL,-0.008550193381960836,AAPL
2005-10-24,AAPL,0.020301820740004306,AAPL
2005-10-25,AAPL,-0.012150441686167635,AAPL
2005-10-26,AAPL,0.01657807359155239,AAPL
2005-10-27,AAPL,-0.028406053867437775,AAPL
2005-10-28,AAPL,-0.01696465568685024,AAPL
2005-10-31,AAPL,0.05727927288456347,AAPL
2005-11-01,AAPL,-0.0015629569260429133,AAPL
2005-11-02,AAPL,0.0426087439663565,AAPL
2005-11-03,AAPL,0.031693609089170405,AAPL
2005-11-04,AAPL,-0.011317921956789156,AAPL
2005-11-07,AAPL,-0.015045158311737028,AAPL
2005-11-08,AAPL,-0.005478877458643172,AAPL
2005-11-09,AAPL,0.0035059713430265482,AAPL
2005-11-10,AAPL,0.01780061021170365,AAPL
2005-11-11,AAPL,0.005883933557852217,AAPL
2005-11-14,AAPL,-0.0014622495498433086,AAPL
2005-11-15,AAPL,0.013507060062815102,AAPL
2005-11-16,AAPL,0.04287090204894595,AAPL
2005-11-17,AAPL,-0.006620500396629758,AAPL
2005-11-18,AAPL,0.0006201528398954714,AAPL
2005-11-21,AAPL,0.006195836119579967,AAPL
2005-11-22,AAPL,0.024014355598724446,AAPL
2005-11-23,AAPL,0.00886961657062102,AAPL
2005-11-25,AAPL,0.03322915159865203,AAPL
2005-11-28,AAPL,0.004614748697361115,AAPL
2005-11-29,AAPL,-0.022394330287871966,AAPL
2005-11-30,AAPL,-0.0041116339763586085,AAPL
2005-12-01,AAPL,0.055735932323142556,AAPL
2005-12-02,AAPL,0.014385228785393833,AAPL
2005-12-05,AAPL,-0.01115242613144607,AAPL
2005-12-06,AAPL,0.031049632258441928,AAPL
2005-12-07,AAPL,-0.0013502891365982927,AAPL
2005-12-08,AAPL,0.0017579860697518601,AAPL
2005-12-09,AAPL,0.0033747847861749225,AAPL
2005-12-12,AAPL,0.007802515825877876,AAPL
2005-12-13,AAPL,0.0009350736204503107,AAPL
2005-12-14,AAPL,-0.03961069867616962,AAPL
2005-12-15,AAPL,0.002360609349484788,AAPL
2005-12-16,AAPL,-0.014823707481249615,AAPL
2005-12-19,AAPL,0.0037971608462519235,AAPL
2005-12-20,AAPL,0.010226839621069184,AAPL
2005-12-21,AAPL,0.019275680309041254,AAPL
2005-12-22,AAPL,0.007075322330163392,AAPL
2005-12-23,AAPL,-0.00905197481507436,AAPL
2005-12-27,AAPL,0.011997372584733323,AAPL
2005-12-28,AAPL,-0.008891410119159171,AAPL
2005-12-29,AAPL,-0.028816008249337832,AAPL
2005-12-30,AAPL,0.006158203132612838,AAPL
2006-01-03,AAPL,0.039782939160583286,AAPL
2006-01-04,AAPL,0.0029430083406349894,AAPL
2006-01-05,AAPL,-0.007869535425168217,AAPL
2006-01-06,AAPL,0.025812957315067386,AAPL
2006-01-09,AAPL,-0.0032765938941409223,AAPL
2006-01-10,AAPL,0.06324801187590645,AAPL
2006-01-11,AAPL,0.03759625939591582,AAPL
2006-01-12,AAPL,0.00464802512279916,AAPL
2006-01-13,AAPL,0.01542321541364311,AAPL
2006-01-17,AAPL,-0.010281658348545886,AAPL
2006-01-18,AAPL,-0.026207415064022133,AAPL
2006-01-19,AAPL,-0.041822861774106324,AAPL
2006-01-20,AAPL,-0.03732305300036609,AAPL
2006-01-23,AAPL,0.020765527452930588,AAPL
2006-01-24,AAPL,-0.02098707707387959,AAPL
2006-01-25,AAPL,-0.024197788985108715,AAPL
2006-01-26,AAPL,-0.025202238497459284,AAPL
2006-01-27,AAPL,-0.0041477475122645435,AAPL
2006-01-30,AAPL,0.04123331872561331,AAPL
2006-01-31,AAPL,0.006800454127489974,AAPL
2006-02-01,AAPL,-0.0011927738076609185,AAPL
2006-02-02,AAPL,-0.04401979843276127,AAPL
2006-02-03,AAPL,-0.0034676835860402155,AAPL
2006-02-06,AAPL,-0.06332600600841387,AAPL
2006-02-07,AAPL,0.00445715688298387,AAPL
2006-02-08,AAPL,0.017899829040029847,AAPL
2006-02-09,AAPL,-0.056096327026206594,AAPL
2006-02-10,AAPL,0.03633557018202094,AAPL
2006-02-13,AAPL,-0.038627622393122674,AAPL
2006-02-14,AAPL,0.04527954033512671,AAPL
2006-02-15,AAPL,0.023358734318292607,AAPL
2006-02-16,AAPL,0.019503050412269962,AAPL
2006-02-17,AAPL,-0.003968062464284938,AAPL
2006-02-21,AAPL,-0.01721378098673021,AAPL
2006-02-22,AAPL,0.03242573915287106,AAPL
2006-02-23,AAPL,0.006029186887611893,AAPL
2006-02-24,AAPL,-0.0040422060026797935,AAPL
2006-02-27,AAPL,-0.00657680167497765,AAPL
2006-02-28,AAPL,-0.03521635654081057,AAPL
2006-03-01,AAPL,0.008906631230520379,AAPL
2006-03-02,AAPL,0.007380640644306213,AAPL
2006-03-03,AAPL,-0.02715141142758637,AAPL
2006-03-06,AAPL,-0.03307724602112716,AAPL
2006-03-07,AAPL,0.012675093680918126,AAPL
2006-03-08,AAPL,-0.00980189982870805,AAPL
2006-03-09,AAPL,-0.026347798625067753,AAPL
2006-03-10,AAPL,-0.011575006847174052,AAPL
2006-03-13,AAPL,0.03940513054536532,AAPL
2006-03-14,AAPL,0.024969565746498334,AAPL
2006-03-15,AAPL,-0.01619201467925646,AAPL
2006-03-16,AAPL,-0.02898929263562111,AAPL
2006-03-17,AAPL,0.005442339235206983,AAPL
2006-03-20,AAPL,-0.010362253386626774,AAPL
2006-03-21,AAPL,-0.03406767488504392,AAPL
2006-03-22,AAPL,-0.002264895662055677,AAPL
2006-03-23,AAPL,-0.02448526601631884,AAPL
2006-03-24,AAPL,-0.0033242971687691414,AAPL
2006-03-27,AAPL,-0.007505362679572136,AAPL
2006-03-28,AAPL,-0.013442965073802715,AAPL
2006-03-29,AAPL,0.061658971597591705,AAPL
2006-03-30,AAPL,0.006738384382231732,AAPL
2006-03-31,AAPL,-0.0004784403225902567,AAPL
2006-04-03,AAPL,-0.0011159859065943412,AAPL
2006-04-04,AAPL,-0.02362280729662891,AAPL
2006-04-05,AAPL,0.09874096550260036,AAPL
2006-04-06,AAPL,0.059961307265560704,AAPL
2006-04-07,AAPL,-0.02035381831792271,AAPL
2006-04-10,AAPL,-0.016047822401301648,AAPL
2006-04-11,AAPL,-0.009902859004131237,AAPL
2006-04-12,AAPL,-0.018826047556980918,AAPL
2006-04-13,AAPL,-0.0035976313829061413,AAPL
2006-04-17,AAPL,-0.02497387637278481,AAPL
2006-04-18,AAPL,0.021755807923912407,AAPL
2006-04-19,AAPL,-0.008607293711416109,AAPL
2006-04-20,AAPL,0.03015963765576779,AAPL
2006-04-21,AAPL,-0.008723865142766019,AAPL
2006-04-24,AAPL,-0.019242611020153677,AAPL
2006-04-25,AAPL,0.006388251228252706,AAPL
2006-04-26,AAPL,0.029922632044893538,AAPL
2006-04-27,AAPL,0.017755250109811493,AAPL
2006-04-28,AAPL,0.014849807485499689,AAPL
2006-05-01,AAPL,-0.011223139277618754,AAPL
2006-05-02,AAPL,0.02902283390263949,AAPL
2006-05-03,AAPL,-0.006702096243808575,AAPL
2006-05-04,AAPL,-0.0001402615217458436,AAPL
2006-05-05,AAPL,0.010684863099422515,AAPL
2006-05-08,AAPL,0.0,AAPL
2006-05-09,AAPL,-0.011962541763967383,AAPL
2006-05-10,AAPL,-0.006053352308778792,AAPL
2006-05-11,AAPL,-0.03470351604289523,AAPL
2006-05-12,AAPL,-0.0066029335837261005,AAPL
2006-05-15,AAPL,0.0013291998731566057,AAPL
2006-05-16,AAPL,-0.041451340376445156,AAPL
2006-05-17,AAPL,0.004309176758658939,AAPL
2006-05-18,AAPL,-0.031872223596634885,AAPL
2006-05-19,AAPL,0.021050723207129973,AAPL
2006-05-22,AAPL,-0.017517331447937545,AAPL
2006-05-23,AAPL,-0.003628529112411405,AAPL
2006-05-24,AAPL,0.0030088924208975243,AAPL
2006-05-25,AAPL,0.015629969064174798,AAPL
2006-05-26,AAPL,-0.012124833294287929,AAPL
2006-05-30,AAPL,-0.036664122190451565,AAPL
2006-05-31,AAPL,-0.023685166700990967,AAPL
2006-06-01,AAPL,0.04015405644587178,AAPL
2006-06-02,AAPL,-0.008203220442047021,AAPL
2006-06-05,AAPL,-0.02692178842899351,AAPL
2006-06-06,AAPL,-0.004666903036620096,AAPL
2006-06-07,AAPL,-0.019423739305651333,AAPL
2006-06-08,AAPL,0.037568199553527526,AAPL
2006-06-09,AAPL,-0.025016857756159028,AAPL
2006-06-12,AAPL,-0.03781247718663594,AAPL
2006-06-13,AAPL,0.023333641612848677,AAPL
2006-06-14,AAPL,-0.012343530051792784,AAPL
2006-06-15,AAPL,0.030723572514984587,AAPL
2006-06-16,AAPL,-0.030650248434944904,AAPL
2006-06-19,AAPL,-0.006253845667878899,AAPL
2006-06-20,AAPL,0.004720562561295383,AAPL
2006-06-21,AAPL,0.006786238640334785,AAPL
2006-06-22,AAPL,0.029726339038141703,AAPL
2006-06-23,AAPL,-0.012588057471951353,AAPL
2006-06-26,AAPL,0.0027203325669964418,AAPL
2006-06-27,AAPL,-0.026445772650202093,AAPL
2006-06-28,AAPL,-0.024551524678924186,AAPL
2006-06-29,AAPL,0.05265981506776485,AAPL
2006-06-30,AAPL,-0.02882812060408102,AAPL
2006-07-03,AAPL,0.011873748497363223,AAPL
2006-07-05,AAPL,-0.01639408977925061,AAPL
2006-07-06,AAPL,-0.02157847255061751,AAPL
2006-07-07,AAPL,-0.006634481583749241,AAPL
2006-07-10,AAPL,-0.007219989494906653,AAPL
2006-07-11,AAPL,0.011818096723282157,AAPL
2006-07-12,AAPL,-0.04833789966808255,AAPL
2006-07-13,AAPL,-0.013406943499347124,AAPL
2006-07-14,AAPL,-0.030238741251850998,AAPL
2006-07-17,AAPL,0.03355023375841859,AAPL
2006-07-18,AAPL,0.010120954150040884,AAPL
2006-07-19,AAPL,0.02268381227573668,AAPL
2006-07-20,AAPL,0.11829940768151248,AAPL
2006-07-21,AAPL,0.0036361312005941393,AAPL
2006-07-24,AAPL,0.011528623023174145,AAPL
2006-07-25,AAPL,0.008303650756183556,AAPL
2006-07-26,AAPL,0.03132575415434857,AAPL
2006-07-27,AAPL,-0.007358414570593941,AAPL
2006-07-28,AAPL,0.03454232430619375,AAPL
2006-07-31,AAPL,0.03613321264039193,AAPL
2006-08-01,AAPL,-0.011477377824398394,AAPL
2006-08-02,AAPL,0.014588331443156966,AAPL
2006-08-03,AAPL,0.02097959815506556,AAPL
2006-08-04,AAPL,-0.018537099182210692,AAPL
2006-08-07,AAPL,-0.015959048093488803,AAPL
2006-08-08,AAPL,-0.03615554379795671,AAPL
2006-08-09,AAPL,-0.018369746562451383,AAPL
2006-08-10,AAPL,0.007548294576315895,AAPL
2006-08-11,AAPL,-0.0065551368774403596,AAPL
2006-08-14,AAPL,0.004555797692454178,AAPL
2006-08-15,AAPL,0.03925567137847552,AAPL
2006-08-16,AAPL,0.023025175448354807,AAPL
2006-08-17,AAPL,-0.0057367647718093995,AAPL
2006-08-18,AAPL,0.004733994748953085,AAPL
2006-08-21,AAPL,-0.019879095691168525,AAPL
2006-08-22,AAPL,0.015925491635573774,AAPL
2006-08-23,AAPL,-0.004584450547265195,AAPL
2006-08-24,AAPL,0.0074280820156718,AAPL
2006-08-25,AAPL,0.01386255493167643,AAPL
2006-08-28,AAPL,-0.025745461329898744,AAPL
2006-08-29,AAPL,-0.007464856848882762,AAPL
2006-08-30,AAPL,0.007220574168893101,AAPL
2006-08-31,AAPL,0.013290936697019529,AAPL
2006-09-01,AAPL,0.0078116772436847,AAPL
2006-09-05,AAPL,0.0453341491353787,AAPL
2006-09-06,AAPL,-0.02028515320480928,AAPL
2006-09-07,AAPL,0.03955461151562578,AAPL
2006-09-08,AAPL,-0.003846076494819606,AAPL
2006-09-11,AAPL,-0.00027540422977012646,AAPL
2006-09-12,AAPL,0.0017927059455189465,AAPL
2006-09-13,AAPL,0.02161606976565844,AAPL
2006-09-14,AAPL,-0.0004034314190716204,AAPL
2006-09-15,AAPL,-0.0009440800974719332,AAPL
2006-09-18,AAPL,-0.0028340576151714147,AAPL
2006-09-19,AAPL,-0.0016240488017995602,AAPL
2006-09-20,AAPL,0.020197562930308166,AAPL
2006-09-21,AAPL,-0.00810490683184506,AAPL
2006-09-22,AAPL,-0.022103246548576205,AAPL
2006-09-25,AAPL,0.03767075058315705,AAPL
2006-09-26,AAPL,0.02455493020388344,AAPL
2006-09-27,AAPL,-0.015461538800665253,AAPL
2006-09-28,AAPL,0.007851811647327844,AAPL
2006-09-29,AAPL,-0.00038964054187617947,AAPL
2006-10-02,AAPL,-0.02753943921987767,AAPL
2006-10-03,AAPL,-0.010419482325219942,AAPL
2006-10-04,AAPL,0.01754858013387217,AAPL
2006-10-05,AAPL,-0.007296715833959966,AAPL
2006-10-06,AAPL,-0.008151482442007918,AAPL
2006-10-09,AAPL,0.005524190189440503,AAPL
2006-10-10,AAPL,-0.010987682331938142,AAPL
2006-10-11,AAPL,-0.007857917976229811,AAPL
2006-10-12,AAPL,0.027720755953643428,AAPL
2006-10-13,AAPL,-0.003188654610629227,AAPL
2006-10-16,AAPL,0.005065091850265713,AAPL
2006-10-17,AAPL,-0.014721370697784786,AAPL
2006-10-18,AAPL,0.003230180973893493,AAPL
2006-10-19,AAPL,0.059841923489482696,AAPL
2006-10-20,AAPL,0.012153438329966182,AAPL
2006-10-23,AAPL,0.01888703726410368,AAPL
2006-10-24,AAPL,-0.005033210574323488,AAPL
2006-10-25,AAPL,0.007772920833998054,AAPL
2006-10-26,AAPL,0.006243905898549507,AAPL
2006-10-27,AAPL,-0.021657072614833628,AAPL
2006-10-30,AAPL,0.00012438839896589116,AAPL
2006-10-31,AAPL,0.008206436501881242,AAPL
2006-11-01,AAPL,-0.023680029551580883,AAPL
2006-11-02,AAPL,-0.0022742464830851628,AAPL
2006-11-03,AAPL,-0.008736188036642112,AAPL
2006-11-06,AAPL,0.01813800003496291,AAPL
2006-11-07,AAPL,0.010036364464008463,AAPL
2006-11-08,AAPL,0.024096336720724976,AAPL
2006-11-09,AAPL,0.010794920350849724,AAPL
2006-11-10,AAPL,-0.0026405254393563338,AAPL
2006-11-13,AAPL,0.014797888994436903,AAPL
2006-11-14,AAPL,0.007706170483244623,AAPL
2006-11-15,AAPL,-0.011176259463564264,AAPL
2006-11-16,AAPL,0.018560247386654627,AAPL
2006-11-17,AAPL,0.0028031551040119673,AAPL
2006-11-20,AAPL,0.007222191790293708,AAPL
2006-11-21,AAPL,0.024632953922636425,AAPL
2006-11-22,AAPL,0.019299640808049467,AAPL
2006-11-24,AAPL,0.014616624305449744,AAPL
2006-11-27,AAPL,-0.022809422844193405,AAPL
2006-11-28,AAPL,0.025352350988310235,AAPL
2006-11-29,AAPL,-0.00010972317173119084,AAPL
2006-11-30,AAPL,-0.0015243313129688074,AAPL
2006-12-01,AAPL,-0.0037094345165442633,AAPL
2006-12-04,AAPL,-0.002189944605284544,AAPL
2006-12-05,AAPL,0.0016458230962415055,AAPL
2006-12-06,AAPL,-0.01577741045102732,AAPL
2006-12-07,AAPL,-0.031058377547071414,AAPL
2006-12-08,AAPL,0.014016613732100058,AAPL
2006-12-11,AAPL,0.005551846671267624,AAPL
2006-12-12,AAPL,-0.029408442107214827,AAPL
2006-12-13,AAPL,0.033781725965694065,AAPL
2006-12-14,AAPL,-0.005614647783722004,AAPL
2006-12-15,AAPL,-0.009373291537672745,AAPL
2006-12-18,AAPL,-0.02564976173150546,AAPL
2006-12-19,AAPL,0.009828185502160247,AAPL
2006-12-20,AAPL,-0.017958554133339244,AAPL
2006-12-21,AAPL,-0.021944353826114482,AAPL
2006-12-22,AAPL,-0.008444122406468302,AAPL
2006-12-26,AAPL,-0.008394159488739894,AAPL
2006-12-27,AAPL,0.0001233931314932324,AAPL
2006-12-28,AAPL,-0.00797398053635423,AAPL
2006-12-29,AAPL,0.049091270285212874,AAPL
2007-01-03,AAPL,-0.012258750086755255,AAPL
2007-01-04,AAPL,0.02219622607469507,AAPL
2007-01-05,AAPL,-0.007121164296103544,AAPL
2007-01-08,AAPL,0.004937890212285634,AAPL
2007-01-09,AAPL,0.08307036209222085,AAPL
2007-01-10,AAPL,0.04785578718268746,AAPL
2007-01-11,AAPL,-0.012371397537582318,AAPL
2007-01-12,AAPL,-0.01231713936508505,AAPL
2007-01-16,AAPL,0.026209727605255306,AAPL
2007-01-17,AAPL,-0.022141961047252634,AAPL
2007-01-18,AAPL,-0.06192742623614922,AAPL
2007-01-19,AAPL,-0.006399358643703668,AAPL
2007-01-22,AAPL,-0.019322172116979286,AAPL
2007-01-23,AAPL,-0.01255890467626053,AAPL
2007-01-24,AAPL,0.011668801248772231,AAPL
2007-01-25,AAPL,-0.005190468297623707,AAPL
2007-01-26,AAPL,-0.010086832465217799,AAPL
2007-01-29,AAPL,0.006559152972718474,AAPL
2007-01-30,AAPL,-0.004538525524553472,AAPL
2007-01-31,AAPL,0.0021040968967220852,AAPL
2007-02-01,AAPL,-0.011547491801580656,AAPL
2007-02-02,AAPL,0.00011784463569819437,AAPL
